country,iso2c,iso3c,year,gdp_pc_ppp,region,income
Moldova,MD,MDA,1981,NA,Europe & Central Asia,Upper middle income
Moldova,MD,MDA,1980,NA,Europe & Central Asia,Upper middle income
Moldova,MD,MDA,1989,NA,Europe & Central Asia,Upper middle income
Moldova,MD,MDA,1988,NA,Europe & Central Asia,Upper middle income
Moldova,MD,MDA,1983,NA,Europe & Central Asia,Upper middle income
Moldova,MD,MDA,1982,NA,Europe & Central Asia,Upper middle income
Moldova,MD,MDA,1984,NA,Europe & Central Asia,Upper middle income
Monaco,MC,MCO,2022,NA,Europe & Central Asia,High income
Monaco,MC,MCO,2020,NA,Europe & Central Asia,High income
Monaco,MC,MCO,2019,NA,Europe & Central Asia,High income
Monaco,MC,MCO,2014,NA,Europe & Central Asia,High income
Monaco,MC,MCO,2021,NA,Europe & Central Asia,High income
Monaco,MC,MCO,2016,NA,Europe & Central Asia,High income
Monaco,MC,MCO,2015,NA,Europe & Central Asia,High income
Monaco,MC,MCO,2010,NA,Europe & Central Asia,High income
Monaco,MC,MCO,2009,NA,Europe & Central Asia,High income
Monaco,MC,MCO,2008,NA,Europe & Central Asia,High income
Monaco,MC,MCO,2007,NA,Europe & Central Asia,High income
Monaco,MC,MCO,2006,NA,Europe & Central Asia,High income
Monaco,MC,MCO,2018,NA,Europe & Central Asia,High income
Monaco,MC,MCO,2017,NA,Europe & Central Asia,High income
Monaco,MC,MCO,2003,NA,Europe & Central Asia,High income
Monaco,MC,MCO,2002,NA,Europe & Central Asia,High income
Monaco,MC,MCO,2001,NA,Europe & Central Asia,High income
Monaco,MC,MCO,2013,NA,Europe & Central Asia,High income
Monaco,MC,MCO,2012,NA,Europe & Central Asia,High income
Monaco,MC,MCO,2011,NA,Europe & Central Asia,High income
Monaco,MC,MCO,1997,NA,Europe & Central Asia,High income
Monaco,MC,MCO,1996,NA,Europe & Central Asia,High income
Monaco,MC,MCO,1995,NA,Europe & Central Asia,High income
Monaco,MC,MCO,1994,NA,Europe & Central Asia,High income
Monaco,MC,MCO,1993,NA,Europe & Central Asia,High income
Monaco,MC,MCO,2005,NA,Europe & Central Asia,High income
Monaco,MC,MCO,2004,NA,Europe & Central Asia,High income
Monaco,MC,MCO,1989,NA,Europe & Central Asia,High income
Monaco,MC,MCO,1988,NA,Europe & Central Asia,High income
Monaco,MC,MCO,1987,NA,Europe & Central Asia,High income
Monaco,MC,MCO,2000,NA,Europe & Central Asia,High income
Monaco,MC,MCO,1999,NA,Europe & Central Asia,High income
Monaco,MC,MCO,1998,NA,Europe & Central Asia,High income
Monaco,MC,MCO,1984,NA,Europe & Central Asia,High income
Monaco,MC,MCO,1983,NA,Europe & Central Asia,High income
Monaco,MC,MCO,1982,NA,Europe & Central Asia,High income
Monaco,MC,MCO,1981,NA,Europe & Central Asia,High income
Monaco,MC,MCO,1980,NA,Europe & Central Asia,High income
Monaco,MC,MCO,1985,NA,Europe & Central Asia,High income
Monaco,MC,MCO,1992,NA,Europe & Central Asia,High income
Monaco,MC,MCO,1991,NA,Europe & Central Asia,High income
Monaco,MC,MCO,1990,NA,Europe & Central Asia,High income
Monaco,MC,MCO,1986,NA,Europe & Central Asia,High income
Mongolia,MN,MNG,1981,NA,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,2017,11096.0375604239,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,2016,10511.3831063141,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,2018,12317.4824277695,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,2013,10442.3850504493,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,2012,10151.7217998165,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,2011,8861.82052869304,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,2010,7531.62557442648,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,2009,7119.39424211884,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,1980,NA,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,2020,13693.179806943,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,2019,13604.978943194,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,2005,5406.14341980278,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,2004,4941.82663694262,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,2003,4399.36537925014,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,2015,10458.3027240524,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,2014,10900.2305197857,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,2000,3739.69666851051,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,1999,3663.72711233942,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,1998,3554.76886731218,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,1997,3449.2343597122,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,1996,3310.16087041222,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,2008,7296.58073671622,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,2007,6678.05474357637,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,2006,5977.19688729951,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,1992,2951.02362006574,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,1991,3183.18477854027,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,1990,3479.28734517544,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,2002,4083.38422166067,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,2001,3888.85528581332,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,1986,NA,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,1985,NA,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,1984,NA,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,1983,NA,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,1982,NA,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,2022,16401.9894751531,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,2021,14792.2509086422,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,1994,3021.36094265206,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,1993,2928.8379941034,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,1988,NA,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,1987,NA,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,1995,3228.97369769259,East Asia & Pacific,Upper middle income
Mongolia,MN,MNG,1989,NA,East Asia & Pacific,Upper middle income
Montenegro,ME,MNE,2020,20827.4892978607,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,2019,23958.2775935046,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,2018,21368.2769936811,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,2013,14837.2269792637,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,2012,13845.6901397755,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,2011,14466.2432860016,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,2014,15323.4913668459,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,2022,27597.0529627387,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,2021,23843.4329399755,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,2007,12462.2081375874,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,2006,10458.6624501488,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,2005,8313.65416335034,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,2017,19568.5054747837,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,2016,18110.2196143043,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,2015,16271.9861609659,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,2001,6772.28818455103,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,2000,6002.5764111389,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,1999,5683.25732517978,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,1998,6168.47431425005,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,2010,13633.6988304649,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,2009,13021.7594887881,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,2008,13816.5729192367,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,1997,5797.25900086882,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,1996,NA,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,1995,NA,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,2004,7842.50753015106,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,2003,7341.27844094377,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,2002,7100.30635177469,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,1991,NA,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,1990,NA,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,1989,NA,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,1988,NA,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,1987,NA,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,1986,NA,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,1985,NA,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,1984,NA,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,1983,NA,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,1982,NA,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,1981,NA,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,1980,NA,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,1993,NA,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,1992,NA,Europe & Central Asia,Upper middle income
Montenegro,ME,MNE,1994,NA,Europe & Central Asia,Upper middle income
Morocco,MA,MAR,2020,7704.84912109375,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,2019,8046.22900390625,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,2017,8115.12060546875,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,2016,7853.17626953125,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,2015,7799.09228515625,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,2018,7801.0986328125,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,2013,7542.0986328125,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,2012,7307.6123046875,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,2011,7274.1474609375,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,2014,7237.27734375,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,2022,9283.92578125,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,2021,8623.265625,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,2007,6057.935546875,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,2006,5780.6181640625,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,2005,5274.74169921875,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,2004,5024.6943359375,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,2003,4741.0615234375,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,2002,4436.4287109375,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,2001,4268.86962890625,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,1997,3502.00805664063,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,1996,3551.25610351563,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,1995,3152.42724609375,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,2010,6848.66748046875,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,2009,6628.57666015625,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,2008,6437.0634765625,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,1993,2979.28686523438,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,1992,2979.068359375,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,1991,3025.00708007813,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,1990,2776.82250976563,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,1989,NA,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,1988,NA,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,1987,NA,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,1986,NA,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,1985,NA,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,1984,NA,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,1983,NA,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,1982,NA,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,1981,NA,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,1980,NA,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,1999,3800.6298828125,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,1998,3740.35913085938,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,2000,3930.22314453125,Middle East & North Africa,Lower middle income
Morocco,MA,MAR,1994,3314.78149414063,Middle East & North Africa,Lower middle income
Mozambique,MZ,MOZ,2020,1411.62040229911,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,2021,1457.23540930922,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,2016,1379.10740028691,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,2019,1388.79707034446,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,1980,NA,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,2017,1282.74965991801,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,2012,1075.87786085361,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,2011,1063.65543296311,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,2018,1325.58695568953,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,2009,951.485453763858,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,2008,916.155850233958,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,2007,861.987682743539,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,2006,798.387667642541,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,2005,721.411761943486,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,2004,673.345717268781,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,2003,619.987510681772,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,2015,1317.88785956822,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,2014,1165.82826607505,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,2013,1113.7525275929,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,1999,468.208668538029,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,1998,422.267281574087,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,2010,1000.2411486648,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,1994,326.441684464905,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,1993,321.278518962215,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,1992,291.989332751553,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,1991,314.930038758303,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,1990,296.038508723005,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,1989,NA,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,1988,NA,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,1987,NA,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,1986,NA,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,1985,NA,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,1984,NA,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,1983,NA,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,1982,NA,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,1981,NA,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,2022,1581.9441944262,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,1995,320.59989030495,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,2002,580.040921427185,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,2001,532.627310160456,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,2000,471.967329761791,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,1997,387.059044305483,Sub-Saharan Africa,Low income
Mozambique,MZ,MOZ,1996,349.731938684798,Sub-Saharan Africa,Low income
Myanmar,MM,MMR,2021,5178.44718217164,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,2017,4706.43248949598,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,2020,5740.99045843992,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,2013,4143.63012731959,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,2012,3845.15284153671,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,2019,6101.37245765709,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,2018,5581.2769545815,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,2022,5731.93787872459,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,2008,2748.07921338491,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,2007,2458.85746440138,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,2006,2152.86730947026,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,2005,1860.45413157633,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,2004,1600.84105608585,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,2016,4459.53981427471,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,2015,4458.69054442659,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,2014,4376.38833281274,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,2001,1068.82590521952,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,2000,948.748285178047,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,2011,3579.40482970626,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,2010,3348.12889497049,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,2009,3039.7998233771,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,1996,661.21806056089,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,1995,617.896101429996,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,1994,573.2919239637,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,1993,529.208215546106,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,1992,494.084437474581,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,1991,446.583180495898,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,1990,441.103287551543,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,1989,NA,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,1988,NA,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,1987,NA,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,1986,NA,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,1985,NA,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,1984,NA,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,1983,NA,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,1982,NA,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,1981,NA,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,1980,NA,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,2002,1203.8263073429,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,1997,701.627990142461,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,2003,1384.52851825947,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,1998,741.817471588137,East Asia & Pacific,Lower middle income
Myanmar,MM,MMR,1999,824.781054002538,East Asia & Pacific,Lower middle income
Namibia,NA,NAM,2020,9354.13136713077,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,2021,9709.09930646771,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,2016,10200.1392609733,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,2022,10662.7017045783,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,2017,9887.9393548255,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,2012,9363.76632318029,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,2011,9002.23004537057,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,2010,8538.19995395948,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,2009,8079.38392286218,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,2008,8124.81517886749,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,2007,7874.93144508288,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,2019,9609.48555672874,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,2018,9853.73533646074,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,2003,5692.63373752872,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,2002,5433.26902723843,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,2015,10465.8920558516,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,2014,10365.3090596781,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,2013,9699.2083777865,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,1999,4961.12432656781,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,1998,4851.59229388401,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,1997,4764.34078064408,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,1996,4611.75800032302,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,1995,4509.12972910763,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,1994,4376.06545249126,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,1993,4344.62452101233,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,1992,4451.93564355367,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,1991,4191.70793418645,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,1990,3875.47043210363,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,1989,NA,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,1988,NA,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,1987,NA,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,1986,NA,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,1985,NA,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,1984,NA,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,1983,NA,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,1982,NA,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,1981,NA,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,1980,NA,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,2006,7373.75822211888,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,2005,6766.5998120605,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,2004,6479.76368965829,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,2001,5196.15009836199,Sub-Saharan Africa,Upper middle income
Namibia,NA,NAM,2000,5128.61433644621,Sub-Saharan Africa,Upper middle income
Nauru,NR,NRU,2019,10639.505803457,East Asia & Pacific,High income
Nauru,NR,NRU,2018,9740.42851241352,East Asia & Pacific,High income
Nauru,NR,NRU,2015,10020.3777452081,East Asia & Pacific,High income
Nauru,NR,NRU,2014,9858.20333866473,East Asia & Pacific,High income
Nauru,NR,NRU,2013,8500.65455060201,East Asia & Pacific,High income
Nauru,NR,NRU,2012,8260.60504608169,East Asia & Pacific,High income
Nauru,NR,NRU,2011,6581.54359835443,East Asia & Pacific,High income
Nauru,NR,NRU,2010,5667.93968133576,East Asia & Pacific,High income
Nauru,NR,NRU,1981,NA,East Asia & Pacific,High income
Nauru,NR,NRU,1980,NA,East Asia & Pacific,High income
Nauru,NR,NRU,2020,10941.6636727977,East Asia & Pacific,High income
Nauru,NR,NRU,2006,6030.36426162786,East Asia & Pacific,High income
Nauru,NR,NRU,2005,5392.13115470879,East Asia & Pacific,High income
Nauru,NR,NRU,2017,9770.04904469972,East Asia & Pacific,High income
Nauru,NR,NRU,2016,10371.3962985641,East Asia & Pacific,High income
Nauru,NR,NRU,2001,5665.54062896849,East Asia & Pacific,High income
Nauru,NR,NRU,2000,5920.35267953774,East Asia & Pacific,High income
Nauru,NR,NRU,1999,6203.75982722247,East Asia & Pacific,High income
Nauru,NR,NRU,1998,6540.16929222521,East Asia & Pacific,High income
Nauru,NR,NRU,1997,7332.46714890753,East Asia & Pacific,High income
Nauru,NR,NRU,1996,7927.91054380043,East Asia & Pacific,High income
Nauru,NR,NRU,1995,8848.55983911351,East Asia & Pacific,High income
Nauru,NR,NRU,1994,9438.65319704732,East Asia & Pacific,High income
Nauru,NR,NRU,1993,9646.28850977987,East Asia & Pacific,High income
Nauru,NR,NRU,1992,11324.2759784623,East Asia & Pacific,High income
Nauru,NR,NRU,1991,13451.4160830466,East Asia & Pacific,High income
Nauru,NR,NRU,1990,16442.8217287681,East Asia & Pacific,High income
Nauru,NR,NRU,1989,NA,East Asia & Pacific,High income
Nauru,NR,NRU,1988,NA,East Asia & Pacific,High income
Nauru,NR,NRU,1987,NA,East Asia & Pacific,High income
Nauru,NR,NRU,1986,NA,East Asia & Pacific,High income
Nauru,NR,NRU,1985,NA,East Asia & Pacific,High income
Nauru,NR,NRU,1984,NA,East Asia & Pacific,High income
Nauru,NR,NRU,1983,NA,East Asia & Pacific,High income
Nauru,NR,NRU,1982,NA,East Asia & Pacific,High income
Nauru,NR,NRU,2022,13346.9840294703,East Asia & Pacific,High income
Nauru,NR,NRU,2021,12196.6451547687,East Asia & Pacific,High income
Nauru,NR,NRU,2007,4826.37580274108,East Asia & Pacific,High income
Nauru,NR,NRU,2002,5204.53217511546,East Asia & Pacific,High income
Nauru,NR,NRU,2004,5241.12650274284,East Asia & Pacific,High income
Nauru,NR,NRU,2003,5334.56327701812,East Asia & Pacific,High income
Nauru,NR,NRU,2009,5623.97762675628,East Asia & Pacific,High income
Nauru,NR,NRU,2008,5928.48582070184,East Asia & Pacific,High income
Nepal,NP,NPL,2020,4235.57462326905,South Asia,Lower middle income
Nepal,NP,NPL,2021,4546.22970006289,South Asia,Lower middle income
Nepal,NP,NPL,2016,2976.12513681451,South Asia,Lower middle income
Nepal,NP,NPL,2013,2658.02196886933,South Asia,Lower middle income
Nepal,NP,NPL,2012,2465.83469449131,South Asia,Lower middle income
Nepal,NP,NPL,2015,2957.30559145504,South Asia,Lower middle income
Nepal,NP,NPL,2014,2901.19752086169,South Asia,Lower middle income
Nepal,NP,NPL,2022,5102.99231132947,South Asia,Lower middle income
Nepal,NP,NPL,2009,2028.95740753622,South Asia,Lower middle income
Nepal,NP,NPL,2008,1942.152996933,South Asia,Lower middle income
Nepal,NP,NPL,2019,4260.67373190851,South Asia,Lower middle income
Nepal,NP,NPL,2018,3956.12461094443,South Asia,Lower middle income
Nepal,NP,NPL,2017,3604.70825949747,South Asia,Lower middle income
Nepal,NP,NPL,2004,1542.44947639149,South Asia,Lower middle income
Nepal,NP,NPL,2003,1453.18365785704,South Asia,Lower middle income
Nepal,NP,NPL,2002,1390.43706974998,South Asia,Lower middle income
Nepal,NP,NPL,2001,1388.47045455809,South Asia,Lower middle income
Nepal,NP,NPL,2000,1316.82940913774,South Asia,Lower middle income
